Time,RR interval,HRV,Heart Rate
52.53,0.79,790.0,75.94936708860759
53.254,0.724,724.0,82.87292817679558
53.983,0.729,729.0,82.3045267489712
54.712,0.729,729.0,82.3045267489712
55.482,0.77,770.0,77.92207792207792
56.237,0.755,755.0,79.47019867549669
56.956,0.719,719.0,83.44923504867873
57.726,0.77,770.0,77.92207792207792
58.515,0.789,789.0,76.04562737642584
59.314,0.799,799.0,75.09386733416771
60.036,0.722,722.0,83.10249307479225
60.725,0.689,689.0,87.08272859216257
61.411,0.686,686.0,87.46355685131195
62.1,0.689,689.0,87.08272859216257
62.758,0.658,658.0,91.1854103343465
63.388,0.63,630.0,95.23809523809524
65.168,1.78,1780.0,33.70786516853933
65.777,0.609,609.0,98.52216748768473
66.431,0.654,654.0,91.74311926605505
67.147,0.716,716.0,83.79888268156424
67.83,0.683,683.0,87.84773060029282
68.46,0.63,630.0,95.23809523809524
69.069,0.609,609.0,98.52216748768473
69.694,0.625,625.0,96.0
70.312,0.618,618.0,97.0873786407767
70.927,0.615,615.0,97.5609756097561
71.573,0.646,646.0,92.87925696594426
72.278,0.705,705.0,85.1063829787234
72.987,0.709,709.0,84.6262341325811
73.64,0.653,653.0,91.88361408882082
74.277,0.637,637.0,94.19152276295134
74.932,0.655,655.0,91.6030534351145
75.599,0.667,667.0,89.95502248875562
76.245,0.646,646.0,92.87925696594426
76.885,0.64,640.0,93.75
77.487,0.602,602.0,99.66777408637874
78.12,0.633,633.0,94.7867298578199
78.779,0.659,659.0,91.04704097116844
79.486,0.707,707.0,84.86562942008487
80.262,0.776,776.0,77.31958762886597
81.047,0.785,785.0,76.43312101910827
81.786,0.739,739.0,81.19079837618403
82.491,0.705,705.0,85.1063829787234
83.178,0.687,687.0,87.33624454148472
83.849,0.671,671.0,89.41877794336811
84.483,0.634,634.0,94.6372239747634
85.094,0.611,611.0,98.19967266775777
85.705,0.611,611.0,98.19967266775777
86.328,0.623,623.0,96.30818619582664
86.986,0.658,658.0,91.1854103343465
87.734,0.748,748.0,80.21390374331551
88.52,0.786,786.0,76.33587786259542
89.284,0.764,764.0,78.53403141361257
89.992,0.708,708.0,84.74576271186442
90.696,0.704,704.0,85.22727272727273
91.416,0.72,720.0,83.33333333333333
92.107,0.691,691.0,86.83068017366136
92.818,0.711,711.0,84.38818565400844
93.486,0.668,668.0,89.82035928143712
94.178,0.692,692.0,86.70520231213874
94.923,0.745,745.0,80.53691275167786
95.677,0.754,754.0,79.57559681697613
96.438,0.761,761.0,78.84362680683311
97.13,0.692,692.0,86.70520231213874
97.789,0.659,659.0,91.04704097116844
98.434,0.645,645.0,93.02325581395348
99.094,0.66,660.0,90.9090909090909
99.822,0.728,728.0,82.41758241758242
100.573,0.751,751.0,79.89347536617844
101.296,0.723,723.0,82.98755186721992
102.024,0.728,728.0,82.41758241758242
102.82,0.796,796.0,75.37688442211055
103.649,0.829,829.0,72.37635705669481
104.493,0.844,844.0,71.09004739336493
105.294,0.801,801.0,74.9063670411985
106.021,0.727,727.0,82.53094910591473
106.748,0.727,727.0,82.53094910591473
107.487,0.739,739.0,81.19079837618403
108.244,0.757,757.0,79.26023778071334
108.997,0.753,753.0,79.6812749003984
109.743,0.746,746.0,80.4289544235925
110.54,0.797,797.0,75.28230865746549
111.342,0.802,802.0,74.81296758104737
112.142,0.8,800.0,75.0
112.889,0.747,747.0,80.32128514056225
113.624,0.735,735.0,81.63265306122449
114.395,0.771,771.0,77.82101167315176
115.22,0.825,825.0,72.72727272727273
116.065,0.845,845.0,71.00591715976331
116.888,0.823,823.0,72.90400972053463
