Time,RR interval,HRV,Heart Rate
213.355,0.78,780.0,76.92307692307692
214.121,0.766,766.0,78.3289817232376
214.92,0.799,799.0,75.09386733416771
215.747,0.827,827.0,72.55139056831923
216.563,0.816,816.0,73.52941176470588
217.268,0.705,705.0,85.1063829787234
218.039,0.771,771.0,77.82101167315176
218.828,0.789,789.0,76.04562737642584
219.676,0.848,848.0,70.75471698113208
220.551,0.875,875.0,68.57142857142857
221.288,0.737,737.0,81.4111261872456
222.097,0.809,809.0,74.1656365883807
222.891,0.794,794.0,75.56675062972292
223.671,0.78,780.0,76.92307692307692
224.485,0.814,814.0,73.71007371007371
225.288,0.803,803.0,74.719800747198
226.073,0.785,785.0,76.43312101910827
226.793,0.72,720.0,83.33333333333333
227.484,0.691,691.0,86.83068017366136
228.188,0.704,704.0,85.22727272727273
228.941,0.753,753.0,79.6812749003984
229.75,0.809,809.0,74.1656365883807
230.594,0.844,844.0,71.09004739336493
231.449,0.855,855.0,70.17543859649122
232.278,0.829,829.0,72.37635705669481
233.124,0.846,846.0,70.92198581560284
233.925,0.801,801.0,74.9063670411985
234.656,0.731,731.0,82.07934336525308
235.423,0.767,767.0,78.22685788787484
236.229,0.806,806.0,74.44168734491315
237.029,0.8,800.0,75.0
237.73,0.701,701.0,85.59201141226819
238.527,0.797,797.0,75.28230865746549
239.396,0.869,869.0,69.04487917146145
240.214,0.818,818.0,73.34963325183375
241.046,0.832,832.0,72.11538461538461
242.007,0.961,961.0,62.434963579604585
242.839,0.832,832.0,72.11538461538461
243.558,0.719,719.0,83.44923504867873
244.31,0.752,752.0,79.7872340425532
245.246,0.936,936.0,64.1025641025641
246.184,0.938,938.0,63.96588486140725
246.952,0.768,768.0,78.125
247.771,0.819,819.0,73.26007326007327
248.584,0.813,813.0,73.80073800738008
249.465,0.881,881.0,68.1044267877412
250.387,0.922,922.0,65.07592190889372
251.139,0.752,752.0,79.7872340425532
252.027,0.888,888.0,67.56756756756756
252.898,0.871,871.0,68.88633754305395
253.711,0.813,813.0,73.80073800738008
254.613,0.902,902.0,66.51884700665188
255.462,0.849,849.0,70.67137809187278
256.275,0.813,813.0,73.80073800738008
257.15,0.875,875.0,68.57142857142857
257.992,0.842,842.0,71.25890736342042
258.915,0.923,923.0,65.00541711809318
259.855,0.94,940.0,63.82978723404256
260.63,0.775,775.0,77.41935483870968
261.373,0.743,743.0,80.75370121130551
262.095,0.722,722.0,83.10249307479225
262.819,0.724,724.0,82.87292817679558
263.686,0.867,867.0,69.20415224913495
264.482,0.796,796.0,75.37688442211055
265.365,0.883,883.0,67.95016987542469
266.329,0.964,964.0,62.240663900414944
267.238,0.909,909.0,66.00660066006601
268.195,0.957,957.0,62.69592476489028
269.13,0.935,935.0,64.17112299465239
269.921,0.791,791.0,75.85335018963337
270.794,0.873,873.0,68.72852233676976
271.696,0.902,902.0,66.51884700665188
272.528,0.832,832.0,72.11538461538461
273.461,0.933,933.0,64.30868167202573
274.424,0.963,963.0,62.30529595015576
275.281,0.857,857.0,70.01166861143524
276.067,0.786,786.0,76.33587786259542
276.977,0.91,910.0,65.93406593406593
277.965,0.988,988.0,60.72874493927125
278.837,0.872,872.0,68.80733944954129
279.783,0.946,946.0,63.424947145877375
280.692,0.909,909.0,66.00660066006601
281.534,0.842,842.0,71.25890736342042
282.435,0.901,901.0,66.59267480577137
283.393,0.958,958.0,62.63048016701462
284.352,0.959,959.0,62.565172054223154
285.268,0.916,916.0,65.50218340611353
286.176,0.908,908.0,66.07929515418502
287.006,0.83,830.0,72.28915662650603
287.763,0.757,757.0,79.26023778071334
288.571,0.808,808.0,74.25742574257426
289.362,0.791,791.0,75.85335018963337
290.061,0.699,699.0,85.83690987124464
290.774,0.713,713.0,84.15147265077138
291.706,0.932,932.0,64.37768240343347
292.675,0.969,969.0,61.91950464396285
293.535,0.86,860.0,69.76744186046513
294.499,0.964,964.0,62.240663900414944
295.42,0.921,921.0,65.14657980456026
296.239,0.819,819.0,73.26007326007327
297.146,0.907,907.0,66.1521499448732
298.083,0.937,937.0,64.03415154749199
298.966,0.883,883.0,67.95016987542469
299.778,0.812,812.0,73.89162561576353
300.684,0.906,906.0,66.2251655629139
301.599,0.915,915.0,65.57377049180327
302.516,0.917,917.0,65.43075245365321
303.431,0.915,915.0,65.57377049180327
304.356,0.925,925.0,64.86486486486486
305.186,0.83,830.0,72.28915662650603
306.093,0.907,907.0,66.1521499448732
307.037,0.944,944.0,63.55932203389831
307.904,0.867,867.0,69.20415224913495
308.829,0.925,925.0,64.86486486486486
309.653,0.824,824.0,72.81553398058253
310.561,0.908,908.0,66.07929515418502
311.491,0.93,930.0,64.51612903225806
312.32,0.829,829.0,72.37635705669481
313.177,0.857,857.0,70.01166861143524
313.936,0.759,759.0,79.05138339920948
314.853,0.917,917.0,65.43075245365321
315.722,0.869,869.0,69.04487917146145
316.582,0.86,860.0,69.76744186046513
317.468,0.886,886.0,67.72009029345372
318.27,0.802,802.0,74.81296758104737
319.12,0.85,850.0,70.58823529411765
319.979,0.859,859.0,69.84866123399303
320.721,0.742,742.0,80.86253369272237
321.56,0.839,839.0,71.51370679380214
322.4,0.84,840.0,71.42857142857143
323.137,0.737,737.0,81.4111261872456
323.858,0.721,721.0,83.21775312066575
324.716,0.858,858.0,69.93006993006993
325.595,0.879,879.0,68.25938566552901
326.372,0.777,777.0,77.22007722007721
327.241,0.869,869.0,69.04487917146145
328.11,0.869,869.0,69.04487917146145
328.884,0.774,774.0,77.51937984496124
329.742,0.858,858.0,69.93006993006993
330.62,0.878,878.0,68.3371298405467
331.339,0.719,719.0,83.44923504867873
332.129,0.79,790.0,75.94936708860759
332.943,0.814,814.0,73.71007371007371
333.778,0.835,835.0,71.8562874251497
334.57,0.792,792.0,75.75757575757575
335.381,0.811,811.0,73.98273736128236
336.163,0.782,782.0,76.72634271099744
336.932,0.769,769.0,78.02340702210662
337.61,0.678,678.0,88.49557522123894
338.31,0.7,700.0,85.71428571428572
339.126,0.816,816.0,73.52941176470588
340.0,0.874,874.0,68.64988558352404
340.886,0.886,886.0,67.72009029345372
341.734,0.848,848.0,70.75471698113208
342.549,0.815,815.0,73.61963190184049
343.284,0.735,735.0,81.63265306122449
343.975,0.691,691.0,86.83068017366136
344.684,0.709,709.0,84.6262341325811
345.438,0.754,754.0,79.57559681697613
346.181,0.743,743.0,80.75370121130551
346.942,0.761,761.0,78.84362680683311
347.642,0.7,700.0,85.71428571428572
348.303,0.661,661.0,90.7715582450832
348.962,0.659,659.0,91.04704097116844
349.608,0.646,646.0,92.87925696594426
350.338,0.73,730.0,82.1917808219178
350.991,0.653,653.0,91.88361408882082
351.675,0.684,684.0,87.71929824561403
352.479,0.804,804.0,74.62686567164178
353.335,0.856,856.0,70.09345794392523
354.097,0.762,762.0,78.74015748031496
354.881,0.784,784.0,76.53061224489795
355.715,0.834,834.0,71.94244604316548
356.442,0.727,727.0,82.53094910591473
357.254,0.812,812.0,73.89162561576353
358.065,0.811,811.0,73.98273736128236
358.775,0.71,710.0,84.50704225352113
359.604,0.829,829.0,72.37635705669481
360.419,0.815,815.0,73.61963190184049
361.222,0.803,803.0,74.719800747198
361.931,0.709,709.0,84.6262341325811
362.766,0.835,835.0,71.8562874251497
363.729,0.963,963.0,62.30529595015576
364.587,0.858,858.0,69.93006993006993
365.48,0.893,893.0,67.18924972004478
366.456,0.976,976.0,61.475409836065566
367.397,0.941,941.0,63.76195536663125
368.24,0.843,843.0,71.17437722419929
369.172,0.932,932.0,64.37768240343347
370.106,0.934,934.0,64.23982869379014
370.943,0.837,837.0,71.68458781362008
371.841,0.898,898.0,66.81514476614699
372.807,0.966,966.0,62.11180124223603
373.689,0.882,882.0,68.02721088435374
374.564,0.875,875.0,68.57142857142857
375.486,0.922,922.0,65.07592190889372
376.383,0.897,897.0,66.88963210702342
377.214,0.831,831.0,72.20216606498195
378.219,1.005,1005.0,59.70149253731344
379.219,1.0,1000.0,60.0
380.12,0.901,901.0,66.59267480577137
381.066,0.946,946.0,63.424947145877375
382.022,0.956,956.0,62.76150627615063
382.868,0.846,846.0,70.92198581560284
383.784,0.916,916.0,65.50218340611353
384.715,0.931,931.0,64.4468313641246
385.532,0.817,817.0,73.43941248470013
386.403,0.871,871.0,68.88633754305395
387.436,1.033,1033.0,58.083252662149086
388.466,1.03,1030.0,58.25242718446602
389.395,0.929,929.0,64.58557588805166
390.406,1.011,1011.0,59.34718100890208
391.43,1.024,1024.0,58.59375
392.388,0.958,958.0,62.63048016701462
393.312,0.924,924.0,64.93506493506493
394.278,0.966,966.0,62.11180124223603
395.206,0.928,928.0,64.6551724137931
395.969,0.763,763.0,78.63695937090432
396.831,0.862,862.0,69.60556844547564
397.812,0.981,981.0,61.16207951070336
398.806,0.994,994.0,60.36217303822937
399.705,0.899,899.0,66.74082313681868
400.678,0.973,973.0,61.664953751284685
401.633,0.955,955.0,62.82722513089005
402.504,0.871,871.0,68.88633754305395
403.26,0.756,756.0,79.36507936507937
404.105,0.845,845.0,71.00591715976331
405.001,0.896,896.0,66.96428571428572
405.821,0.82,820.0,73.17073170731707
406.852,1.031,1031.0,58.19592628516005
407.832,0.98,980.0,61.224489795918366
408.783,0.951,951.0,63.09148264984228
409.587,0.804,804.0,74.62686567164178
410.499,0.912,912.0,65.78947368421052
411.453,0.954,954.0,62.89308176100629
412.428,0.975,975.0,61.53846153846155
413.381,0.953,953.0,62.95907660020987
414.233,0.852,852.0,70.42253521126761
415.062,0.829,829.0,72.37635705669481
415.92,0.858,858.0,69.93006993006993
416.723,0.803,803.0,74.719800747198
417.433,0.71,710.0,84.50704225352113
418.158,0.725,725.0,82.75862068965517
418.99,0.832,832.0,72.11538461538461
419.962,0.972,972.0,61.72839506172839
420.952,0.99,990.0,60.60606060606061
421.883,0.931,931.0,64.4468313641246
422.864,0.981,981.0,61.16207951070336
423.873,1.009,1009.0,59.46481665014867
424.827,0.954,954.0,62.89308176100629
425.742,0.915,915.0,65.57377049180327
426.687,0.945,945.0,63.4920634920635
427.639,0.952,952.0,63.02521008403362
428.486,0.847,847.0,70.83825265643448
429.455,0.969,969.0,61.91950464396285
430.466,1.011,1011.0,59.34718100890208
431.33,0.864,864.0,69.44444444444444
432.322,0.992,992.0,60.483870967741936
433.338,1.016,1016.0,59.05511811023622
434.235,0.897,897.0,66.88963210702342
435.226,0.991,991.0,60.54490413723512
436.247,1.021,1021.0,58.76591576885407
437.21,0.963,963.0,62.30529595015576
438.111,0.901,901.0,66.59267480577137
439.043,0.932,932.0,64.37768240343347
439.984,0.941,941.0,63.76195536663125
440.959,0.975,975.0,61.53846153846155
441.894,0.935,935.0,64.17112299465239
442.864,0.97,970.0,61.85567010309279
443.865,1.001,1001.0,59.940059940059946
444.809,0.944,944.0,63.55932203389831
445.761,0.952,952.0,63.02521008403362
446.747,0.986,986.0,60.851926977687626
447.665,0.918,918.0,65.359477124183
448.638,0.973,973.0,61.664953751284685
449.642,1.004,1004.0,59.7609561752988
450.565,0.923,923.0,65.00541711809318
451.567,1.002,1002.0,59.88023952095808
452.55,0.983,983.0,61.037639877924725
453.522,0.972,972.0,61.72839506172839
454.397,0.875,875.0,68.57142857142857
455.364,0.967,967.0,62.04756980351603
456.351,0.987,987.0,60.79027355623101
457.221,0.87,870.0,68.9655172413793
458.165,0.944,944.0,63.55932203389831
459.099,0.934,934.0,64.23982869379014
459.856,0.757,757.0,79.26023778071334
460.579,0.723,723.0,82.98755186721992
461.366,0.787,787.0,76.23888182973316
462.402,1.036,1036.0,57.91505791505792
463.427,1.025,1025.0,58.53658536585366
464.398,0.971,971.0,61.79196704428425
465.331,0.933,933.0,64.30868167202573
466.189,0.858,858.0,69.93006993006993
467.025,0.836,836.0,71.77033492822967
467.75,0.725,725.0,82.75862068965517
468.446,0.696,696.0,86.20689655172414
469.175,0.729,729.0,82.3045267489712
469.909,0.734,734.0,81.74386920980928
470.765,0.856,856.0,70.09345794392523
471.572,0.807,807.0,74.34944237918215
472.394,0.822,822.0,72.99270072992701
473.128,0.734,734.0,81.74386920980928
473.836,0.708,708.0,84.74576271186442
474.621,0.785,785.0,76.43312101910827
475.404,0.783,783.0,76.62835249042146
476.165,0.761,761.0,78.84362680683311
476.861,0.696,696.0,86.20689655172414
477.587,0.726,726.0,82.64462809917356
478.406,0.819,819.0,73.26007326007327
479.24,0.834,834.0,71.94244604316548
480.007,0.767,767.0,78.22685788787484
480.773,0.766,766.0,78.3289817232376
481.638,0.865,865.0,69.36416184971098
482.538,0.9,900.0,66.66666666666667
483.397,0.859,859.0,69.84866123399303
484.14,0.743,743.0,80.75370121130551
485.005,0.865,865.0,69.36416184971098
485.866,0.861,861.0,69.68641114982579
486.711,0.845,845.0,71.00591715976331
487.453,0.742,742.0,80.86253369272237
488.18,0.727,727.0,82.53094910591473
489.043,0.863,863.0,69.52491309385863
489.967,0.924,924.0,64.93506493506493
490.863,0.896,896.0,66.96428571428572
491.715,0.852,852.0,70.42253521126761
492.512,0.797,797.0,75.28230865746549
493.381,0.869,869.0,69.04487917146145
494.265,0.884,884.0,67.87330316742081
495.148,0.883,883.0,67.95016987542469
495.948,0.8,800.0,75.0
496.797,0.849,849.0,70.67137809187278
497.657,0.86,860.0,69.76744186046513
498.5,0.843,843.0,71.17437722419929
499.286,0.786,786.0,76.33587786259542
500.143,0.857,857.0,70.01166861143524
501.029,0.886,886.0,67.72009029345372
501.872,0.843,843.0,71.17437722419929
502.66,0.788,788.0,76.14213197969544
503.493,0.833,833.0,72.02881152460985
504.394,0.901,901.0,66.59267480577137
505.275,0.881,881.0,68.1044267877412
506.07,0.795,795.0,75.47169811320754
506.922,0.852,852.0,70.42253521126761
507.728,0.806,806.0,74.44168734491315
508.431,0.703,703.0,85.348506401138
509.127,0.696,696.0,86.20689655172414
509.834,0.707,707.0,84.86562942008487
510.571,0.737,737.0,81.4111261872456
511.46,0.889,889.0,67.49156355455568
512.344,0.884,884.0,67.87330316742081
513.135,0.791,791.0,75.85335018963337
513.998,0.863,863.0,69.52491309385863
514.918,0.92,920.0,65.21739130434783
515.822,0.904,904.0,66.3716814159292
516.625,0.803,803.0,74.719800747198
517.396,0.771,771.0,77.82101167315176
518.217,0.821,821.0,73.0816077953715
519.083,0.866,866.0,69.28406466512702
519.869,0.786,786.0,76.33587786259542
520.627,0.758,758.0,79.15567282321899
521.477,0.85,850.0,70.58823529411765
522.363,0.886,886.0,67.72009029345372
523.174,0.811,811.0,73.98273736128236
524.044,0.87,870.0,68.9655172413793
524.944,0.9,900.0,66.66666666666667
525.826,0.882,882.0,68.02721088435374
526.649,0.823,823.0,72.90400972053463
527.541,0.892,892.0,67.26457399103138
528.432,0.891,891.0,67.34006734006734
529.23,0.798,798.0,75.18796992481202
