Time,RR interval,HRV,Heart Rate
97.287,0.944,944.0,63.55932203389831
98.144,0.857,857.0,70.01166861143524
99.037,0.893,893.0,67.18924972004478
99.935,0.898,898.0,66.81514476614699
100.829,0.894,894.0,67.11409395973155
101.63,0.801,801.0,74.9063670411985
102.492,0.862,862.0,69.60556844547564
103.375,0.883,883.0,67.95016987542469
104.241,0.866,866.0,69.28406466512702
105.071,0.83,830.0,72.28915662650603
105.898,0.827,827.0,72.55139056831923
106.64,0.742,742.0,80.86253369272237
107.396,0.756,756.0,79.36507936507937
108.187,0.791,791.0,75.85335018963337
109.015,0.828,828.0,72.46376811594203
109.853,0.838,838.0,71.59904534606206
110.667,0.814,814.0,73.71007371007371
111.473,0.806,806.0,74.44168734491315
112.307,0.834,834.0,71.94244604316548
113.133,0.826,826.0,72.63922518159806
113.947,0.814,814.0,73.71007371007371
114.707,0.76,760.0,78.94736842105263
115.483,0.776,776.0,77.31958762886597
116.275,0.792,792.0,75.75757575757575
117.082,0.807,807.0,74.34944237918215
117.891,0.809,809.0,74.1656365883807
118.647,0.756,756.0,79.36507936507937
119.451,0.804,804.0,74.62686567164178
120.27,0.819,819.0,73.26007326007327
121.081,0.811,811.0,73.98273736128236
121.881,0.8,800.0,75.0
122.652,0.771,771.0,77.82101167315176
123.469,0.817,817.0,73.43941248470013
124.314,0.845,845.0,71.00591715976331
125.132,0.818,818.0,73.34963325183375
125.926,0.794,794.0,75.56675062972292
126.768,0.842,842.0,71.25890736342042
127.635,0.867,867.0,69.20415224913495
128.508,0.873,873.0,68.72852233676976
129.372,0.864,864.0,69.44444444444444
130.172,0.8,800.0,75.0
131.017,0.845,845.0,71.00591715976331
131.868,0.851,851.0,70.50528789659224
132.718,0.85,850.0,70.58823529411765
133.492,0.774,774.0,77.51937984496124
134.294,0.802,802.0,74.81296758104737
135.139,0.845,845.0,71.00591715976331
135.997,0.858,858.0,69.93006993006993
136.877,0.88,880.0,68.18181818181819
137.74,0.863,863.0,69.52491309385863
138.594,0.854,854.0,70.2576112412178
139.41,0.816,816.0,73.52941176470588
140.184,0.774,774.0,77.51937984496124
141.026,0.842,842.0,71.25890736342042
141.883,0.857,857.0,70.01166861143524
142.744,0.861,861.0,69.68641114982579
143.587,0.843,843.0,71.17437722419929
144.371,0.784,784.0,76.53061224489795
145.143,0.772,772.0,77.720207253886
145.955,0.812,812.0,73.89162561576353
146.803,0.848,848.0,70.75471698113208
147.68,0.877,877.0,68.41505131128848
148.551,0.871,871.0,68.88633754305395
149.423,0.872,872.0,68.80733944954129
150.272,0.849,849.0,70.67137809187278
151.108,0.836,836.0,71.77033492822967
151.894,0.786,786.0,76.33587786259542
152.672,0.778,778.0,77.12082262210797
153.46,0.788,788.0,76.14213197969544
154.266,0.806,806.0,74.44168734491315
155.048,0.782,782.0,76.72634271099744
155.837,0.789,789.0,76.04562737642584
156.678,0.841,841.0,71.3436385255648
157.535,0.857,857.0,70.01166861143524
158.331,0.796,796.0,75.37688442211055
159.178,0.847,847.0,70.83825265643448
160.047,0.869,869.0,69.04487917146145
160.903,0.856,856.0,70.09345794392523
161.74,0.837,837.0,71.68458781362008
162.541,0.801,801.0,74.9063670411985
163.333,0.792,792.0,75.75757575757575
164.075,0.742,742.0,80.86253369272237
164.785,0.71,710.0,84.50704225352113
165.526,0.741,741.0,80.97165991902834
166.365,0.839,839.0,71.51370679380214
167.229,0.864,864.0,69.44444444444444
168.077,0.848,848.0,70.75471698113208
168.905,0.828,828.0,72.46376811594203
169.718,0.813,813.0,73.80073800738008
170.486,0.768,768.0,78.125
171.266,0.78,780.0,76.92307692307692
172.106,0.84,840.0,71.42857142857143
172.966,0.86,860.0,69.76744186046513
173.831,0.865,865.0,69.36416184971098
174.697,0.866,866.0,69.28406466512702
175.535,0.838,838.0,71.59904534606206
176.317,0.782,782.0,76.72634271099744
177.058,0.741,741.0,80.97165991902834
177.762,0.704,704.0,85.22727272727273
178.565,0.803,803.0,74.719800747198
179.337,0.772,772.0,77.720207253886
180.218,0.881,881.0,68.1044267877412
181.097,0.879,879.0,68.25938566552901
181.938,0.841,841.0,71.3436385255648
182.773,0.835,835.0,71.8562874251497
183.633,0.86,860.0,69.76744186046513
184.475,0.842,842.0,71.25890736342042
185.307,0.832,832.0,72.11538461538461
186.2,0.893,893.0,67.18924972004478
187.108,0.908,908.0,66.07929515418502
187.984,0.876,876.0,68.4931506849315
188.842,0.858,858.0,69.93006993006993
189.756,0.914,914.0,65.64551422319474
190.622,0.866,866.0,69.28406466512702
191.522,0.9,900.0,66.66666666666667
192.45,0.928,928.0,64.6551724137931
193.377,0.927,927.0,64.72491909385113
194.21,0.833,833.0,72.02881152460985
195.119,0.909,909.0,66.00660066006601
196.033,0.914,914.0,65.64551422319474
196.89,0.857,857.0,70.01166861143524
197.728,0.838,838.0,71.59904534606206
198.643,0.915,915.0,65.57377049180327
199.553,0.91,910.0,65.93406593406593
200.424,0.871,871.0,68.88633754305395
201.372,0.948,948.0,63.291139240506325
202.336,0.964,964.0,62.240663900414944
203.278,0.942,942.0,63.69426751592356
204.188,0.91,910.0,65.93406593406593
205.08,0.892,892.0,67.26457399103138
206.012,0.932,932.0,64.37768240343347
206.95,0.938,938.0,63.96588486140725
