Time,RR interval,HRV,Heart Rate
202.361,0.747,747.0,80.32128514056225
203.088,0.727,727.0,82.53094910591473
203.796,0.708,708.0,84.74576271186442
204.498,0.702,702.0,85.47008547008548
205.179,0.681,681.0,88.10572687224669
205.844,0.665,665.0,90.22556390977444
206.574,0.73,730.0,82.1917808219178
207.373,0.799,799.0,75.09386733416771
208.223,0.85,850.0,70.58823529411765
209.092,0.869,869.0,69.04487917146145
209.912,0.82,820.0,73.17073170731707
210.701,0.789,789.0,76.04562737642584
211.457,0.756,756.0,79.36507936507937
212.196,0.739,739.0,81.19079837618403
212.938,0.742,742.0,80.86253369272237
213.679,0.741,741.0,80.97165991902834
214.422,0.743,743.0,80.75370121130551
215.179,0.757,757.0,79.26023778071334
215.948,0.769,769.0,78.02340702210662
216.716,0.768,768.0,78.125
217.494,0.778,778.0,77.12082262210797
218.277,0.783,783.0,76.62835249042146
219.066,0.789,789.0,76.04562737642584
219.853,0.787,787.0,76.23888182973316
220.642,0.789,789.0,76.04562737642584
221.38,0.738,738.0,81.30081300813008
222.091,0.711,711.0,84.38818565400844
222.779,0.688,688.0,87.2093023255814
223.426,0.647,647.0,92.7357032457496
224.083,0.657,657.0,91.324200913242
224.802,0.719,719.0,83.44923504867873
225.584,0.782,782.0,76.72634271099744
226.398,0.814,814.0,73.71007371007371
227.237,0.839,839.0,71.51370679380214
228.046,0.809,809.0,74.1656365883807
228.867,0.821,821.0,73.0816077953715
229.683,0.816,816.0,73.52941176470588
230.496,0.813,813.0,73.80073800738008
231.299,0.803,803.0,74.719800747198
232.09,0.791,791.0,75.85335018963337
232.87,0.78,780.0,76.92307692307692
233.623,0.753,753.0,79.6812749003984
234.386,0.763,763.0,78.63695937090432
235.168,0.782,782.0,76.72634271099744
235.996,0.828,828.0,72.46376811594203
236.864,0.868,868.0,69.12442396313365
237.723,0.859,859.0,69.84866123399303
238.536,0.813,813.0,73.80073800738008
239.295,0.759,759.0,79.05138339920948
240.043,0.748,748.0,80.21390374331551
240.798,0.755,755.0,79.47019867549669
241.556,0.758,758.0,79.15567282321899
242.335,0.779,779.0,77.02182284980745
243.139,0.804,804.0,74.62686567164178
243.961,0.822,822.0,72.99270072992701
244.768,0.807,807.0,74.34944237918215
245.555,0.787,787.0,76.23888182973316
246.356,0.801,801.0,74.9063670411985
247.172,0.816,816.0,73.52941176470588
248.017,0.845,845.0,71.00591715976331
248.879,0.862,862.0,69.60556844547564
249.732,0.853,853.0,70.33997655334116
250.552,0.82,820.0,73.17073170731707
251.334,0.782,782.0,76.72634271099744
252.083,0.749,749.0,80.1068090787717
252.836,0.753,753.0,79.6812749003984
253.619,0.783,783.0,76.62835249042146
254.444,0.825,825.0,72.72727272727273
255.322,0.878,878.0,68.3371298405467
256.233,0.911,911.0,65.86169045005488
257.124,0.891,891.0,67.34006734006734
257.939,0.815,815.0,73.61963190184049
258.721,0.782,782.0,76.72634271099744
259.489,0.768,768.0,78.125
260.242,0.753,753.0,79.6812749003984
260.98,0.738,738.0,81.30081300813008
261.724,0.744,744.0,80.64516129032258
262.49,0.766,766.0,78.3289817232376
263.273,0.783,783.0,76.62835249042146
264.047,0.774,774.0,77.51937984496124
264.803,0.756,756.0,79.36507936507937
265.553,0.75,750.0,80.0
266.301,0.748,748.0,80.21390374331551
267.057,0.756,756.0,79.36507936507937
267.814,0.757,757.0,79.26023778071334
268.58,0.766,766.0,78.3289817232376
269.341,0.761,761.0,78.84362680683311
270.079,0.738,738.0,81.30081300813008
270.823,0.744,744.0,80.64516129032258
271.566,0.743,743.0,80.75370121130551
272.3,0.734,734.0,81.74386920980928
273.031,0.731,731.0,82.07934336525308
273.765,0.734,734.0,81.74386920980928
274.505,0.74,740.0,81.08108108108108
275.261,0.756,756.0,79.36507936507937
276.024,0.763,763.0,78.63695937090432
276.783,0.759,759.0,79.05138339920948
277.499,0.716,716.0,83.79888268156424
278.17,0.671,671.0,89.41877794336811
278.803,0.633,633.0,94.7867298578199
279.416,0.613,613.0,97.87928221859708
280.018,0.602,602.0,99.66777408637874
280.618,0.6,600.0,100.0
281.222,0.604,604.0,99.33774834437088
281.839,0.617,617.0,97.2447325769854
282.462,0.623,623.0,96.30818619582664
283.097,0.635,635.0,94.48818897637794
283.736,0.639,639.0,93.89671361502349
284.376,0.64,640.0,93.75
285.022,0.646,646.0,92.87925696594426
285.662,0.64,640.0,93.75
286.312,0.65,650.0,92.30769230769228
286.969,0.657,657.0,91.324200913242
287.647,0.678,678.0,88.49557522123894
288.351,0.704,704.0,85.22727272727273
289.039,0.688,688.0,87.2093023255814
289.699,0.66,660.0,90.9090909090909
290.367,0.668,668.0,89.82035928143712
291.036,0.669,669.0,89.68609865470852
291.701,0.665,665.0,90.22556390977444
292.37,0.669,669.0,89.68609865470852
293.027,0.657,657.0,91.324200913242
293.697,0.67,670.0,89.55223880597015
294.412,0.715,715.0,83.91608391608392
295.195,0.783,783.0,76.62835249042146
295.981,0.786,786.0,76.33587786259542
296.77,0.789,789.0,76.04562737642584
297.558,0.788,788.0,76.14213197969544
298.333,0.775,775.0,77.41935483870968
299.08,0.747,747.0,80.32128514056225
299.804,0.724,724.0,82.87292817679558
