Time,RR interval,HRV,Heart Rate
169.682,0.719,719.0,83.44923504867873
170.399,0.717,717.0,83.68200836820084
171.135,0.736,736.0,81.52173913043478
171.888,0.753,753.0,79.6812749003984
172.62,0.732,732.0,81.9672131147541
173.367,0.747,747.0,80.32128514056225
174.132,0.765,765.0,78.43137254901961
174.896,0.764,764.0,78.53403141361257
175.643,0.747,747.0,80.32128514056225
176.395,0.752,752.0,79.7872340425532
177.149,0.754,754.0,79.57559681697613
177.837,0.688,688.0,87.2093023255814
178.524,0.687,687.0,87.33624454148472
179.209,0.685,685.0,87.5912408759124
179.904,0.695,695.0,86.33093525179856
180.615,0.711,711.0,84.38818565400844
181.33,0.715,715.0,83.91608391608392
182.015,0.685,685.0,87.5912408759124
182.688,0.673,673.0,89.15304606240713
183.361,0.673,673.0,89.15304606240713
184.027,0.666,666.0,90.09009009009009
184.698,0.671,671.0,89.41877794336811
185.34,0.642,642.0,93.45794392523364
185.974,0.634,634.0,94.6372239747634
186.61,0.636,636.0,94.33962264150942
187.248,0.638,638.0,94.04388714733544
187.909,0.661,661.0,90.7715582450832
188.611,0.702,702.0,85.47008547008548
189.345,0.734,734.0,81.74386920980928
190.063,0.718,718.0,83.56545961002786
190.75,0.687,687.0,87.33624454148472
191.441,0.691,691.0,86.83068017366136
192.138,0.697,697.0,86.08321377331421
192.833,0.695,695.0,86.33093525179856
193.503,0.67,670.0,89.55223880597015
194.137,0.634,634.0,94.6372239747634
194.786,0.649,649.0,92.44992295839752
195.448,0.662,662.0,90.63444108761328
196.135,0.687,687.0,87.33624454148472
196.856,0.721,721.0,83.21775312066575
197.528,0.672,672.0,89.28571428571428
198.212,0.684,684.0,87.71929824561403
198.894,0.682,682.0,87.97653958944281
199.577,0.683,683.0,87.84773060029282
200.254,0.677,677.0,88.62629246676514
200.912,0.658,658.0,91.1854103343465
201.554,0.642,642.0,93.45794392523364
202.172,0.618,618.0,97.0873786407767
202.799,0.627,627.0,95.69377990430624
203.434,0.635,635.0,94.48818897637794
204.069,0.635,635.0,94.48818897637794
204.695,0.626,626.0,95.84664536741217
205.344,0.649,649.0,92.44992295839752
206.0,0.656,656.0,91.46341463414636
206.656,0.656,656.0,91.46341463414636
207.331,0.675,675.0,88.88888888888889
207.993,0.662,662.0,90.63444108761328
208.66,0.667,667.0,89.95502248875562
209.31,0.65,650.0,92.30769230769228
209.934,0.624,624.0,96.15384615384616
210.543,0.609,609.0,98.52216748768473
211.138,0.595,595.0,100.84033613445378
211.722,0.584,584.0,102.73972602739728
212.305,0.583,583.0,102.91595197255576
212.892,0.587,587.0,102.21465076660988
213.463,0.571,571.0,105.07880910683012
214.067,0.604,604.0,99.33774834437088
214.708,0.641,641.0,93.603744149766
215.347,0.639,639.0,93.89671361502349
215.993,0.646,646.0,92.87925696594426
216.634,0.641,641.0,93.603744149766
217.225,0.591,591.0,101.5228426395939
217.819,0.594,594.0,101.010101010101
218.435,0.616,616.0,97.4025974025974
219.095,0.66,660.0,90.9090909090909
219.804,0.709,709.0,84.6262341325811
220.527,0.723,723.0,82.98755186721992
221.227,0.7,700.0,85.71428571428572
221.944,0.717,717.0,83.68200836820084
222.644,0.7,700.0,85.71428571428572
223.324,0.68,680.0,88.23529411764706
223.961,0.637,637.0,94.19152276295134
224.608,0.647,647.0,92.7357032457496
225.256,0.648,648.0,92.5925925925926
225.965,0.709,709.0,84.6262341325811
226.694,0.729,729.0,82.3045267489712
227.439,0.745,745.0,80.53691275167786
228.203,0.764,764.0,78.53403141361257
228.944,0.741,741.0,80.97165991902834
229.613,0.669,669.0,89.68609865470852
230.328,0.715,715.0,83.91608391608392
231.013,0.685,685.0,87.5912408759124
231.701,0.688,688.0,87.2093023255814
232.494,0.793,793.0,75.66204287515762
233.319,0.825,825.0,72.72727272727273
234.106,0.787,787.0,76.23888182973316
234.891,0.785,785.0,76.43312101910827
235.623,0.732,732.0,81.9672131147541
236.34,0.717,717.0,83.68200836820084
237.074,0.734,734.0,81.74386920980928
237.79,0.716,716.0,83.79888268156424
238.478,0.688,688.0,87.2093023255814
239.192,0.714,714.0,84.03361344537817
239.918,0.726,726.0,82.64462809917356
240.622,0.704,704.0,85.22727272727273
241.339,0.717,717.0,83.68200836820084
242.008,0.669,669.0,89.68609865470852
242.692,0.684,684.0,87.71929824561403
243.38,0.688,688.0,87.2093023255814
244.06,0.68,680.0,88.23529411764706
244.722,0.662,662.0,90.63444108761328
245.368,0.646,646.0,92.87925696594426
246.081,0.713,713.0,84.15147265077138
246.852,0.771,771.0,77.82101167315176
247.634,0.782,782.0,76.72634271099744
248.416,0.782,782.0,76.72634271099744
249.166,0.75,750.0,80.0
249.946,0.78,780.0,76.92307692307692
250.73,0.784,784.0,76.53061224489795
251.517,0.787,787.0,76.23888182973316
252.279,0.762,762.0,78.74015748031496
253.056,0.777,777.0,77.22007722007721
253.835,0.779,779.0,77.02182284980745
254.592,0.757,757.0,79.26023778071334
255.319,0.727,727.0,82.53094910591473
256.061,0.742,742.0,80.86253369272237
256.802,0.741,741.0,80.97165991902834
257.542,0.74,740.0,81.08108108108108
258.264,0.722,722.0,83.10249307479225
258.955,0.691,691.0,86.83068017366136
259.667,0.712,712.0,84.26966292134833
260.402,0.735,735.0,81.63265306122449
261.168,0.766,766.0,78.3289817232376
261.959,0.791,791.0,75.85335018963337
262.751,0.792,792.0,75.75757575757575
263.527,0.776,776.0,77.31958762886597
264.308,0.781,781.0,76.82458386683739
265.087,0.779,779.0,77.02182284980745
265.856,0.769,769.0,78.02340702210662
266.595,0.739,739.0,81.19079837618403
267.353,0.758,758.0,79.15567282321899
268.116,0.763,763.0,78.63695937090432
268.891,0.775,775.0,77.41935483870968
269.64,0.749,749.0,80.1068090787717
270.364,0.724,724.0,82.87292817679558
271.063,0.699,699.0,85.83690987124464
271.775,0.712,712.0,84.26966292134833
272.494,0.719,719.0,83.44923504867873
273.174,0.68,680.0,88.23529411764706
273.848,0.674,674.0,89.02077151335311
274.524,0.676,676.0,88.75739644970415
275.218,0.694,694.0,86.45533141210376
275.885,0.667,667.0,89.95502248875562
276.537,0.652,652.0,92.0245398773006
277.203,0.666,666.0,90.09009009009009
277.832,0.629,629.0,95.38950715421304
278.478,0.646,646.0,92.87925696594426
279.113,0.635,635.0,94.48818897637794
279.725,0.612,612.0,98.0392156862745
280.324,0.599,599.0,100.1669449081803
280.899,0.575,575.0,104.34782608695652
281.475,0.576,576.0,104.16666666666669
282.055,0.58,580.0,103.44827586206895
282.662,0.607,607.0,98.84678747940691
283.318,0.656,656.0,91.46341463414636
284.023,0.705,705.0,85.1063829787234
284.722,0.699,699.0,85.83690987124464
285.391,0.669,669.0,89.68609865470852
286.101,0.71,710.0,84.50704225352113
286.829,0.728,728.0,82.41758241758242
287.584,0.755,755.0,79.47019867549669
288.291,0.707,707.0,84.86562942008487
288.966,0.675,675.0,88.88888888888889
289.689,0.723,723.0,82.98755186721992
290.352,0.663,663.0,90.49773755656108
291.032,0.68,680.0,88.23529411764706
291.719,0.687,687.0,87.33624454148472
292.416,0.697,697.0,86.08321377331421
293.105,0.689,689.0,87.08272859216257
293.77,0.665,665.0,90.22556390977444
294.464,0.694,694.0,86.45533141210376
295.166,0.702,702.0,85.47008547008548
295.864,0.698,698.0,85.95988538681948
296.543,0.679,679.0,88.36524300441826
297.201,0.658,658.0,91.1854103343465
297.899,0.698,698.0,85.95988538681948
298.601,0.702,702.0,85.47008547008548
299.298,0.697,697.0,86.08321377331421
300.026,0.728,728.0,82.41758241758242
300.804,0.778,778.0,77.12082262210797
301.612,0.808,808.0,74.25742574257426
302.395,0.783,783.0,76.62835249042146
303.117,0.722,722.0,83.10249307479225
